datetime,site_id,power
6/6/08 0:00,TwoCarnegiePlaza,42.24
6/6/08 0:15,TwoCarnegiePlaza,39.84
6/6/08 0:30,TwoCarnegiePlaza,41.76
6/6/08 0:45,TwoCarnegiePlaza,39.84
6/6/08 1:00,TwoCarnegiePlaza,37.92
6/6/08 1:15,TwoCarnegiePlaza,37.92
6/6/08 1:30,TwoCarnegiePlaza,37.44
6/6/08 1:45,TwoCarnegiePlaza,37.44
6/6/08 2:00,TwoCarnegiePlaza,36.48
6/6/08 2:15,TwoCarnegiePlaza,36.96
6/6/08 2:30,TwoCarnegiePlaza,36.96
6/6/08 2:45,TwoCarnegiePlaza,36.48
6/6/08 3:00,TwoCarnegiePlaza,36.96
6/6/08 3:15,TwoCarnegiePlaza,36
6/6/08 3:30,TwoCarnegiePlaza,36.96
6/6/08 3:45,TwoCarnegiePlaza,36
6/6/08 4:00,TwoCarnegiePlaza,107.04
6/6/08 4:15,TwoCarnegiePlaza,108.96
6/6/08 4:30,TwoCarnegiePlaza,108
6/6/08 4:45,TwoCarnegiePlaza,103.68
6/6/08 5:00,TwoCarnegiePlaza,101.28
6/6/08 5:15,TwoCarnegiePlaza,103.2
6/6/08 5:30,TwoCarnegiePlaza,101.76
6/6/08 5:45,TwoCarnegiePlaza,98.4
6/6/08 6:00,TwoCarnegiePlaza,100.32
6/6/08 6:15,TwoCarnegiePlaza,101.76
6/6/08 6:30,TwoCarnegiePlaza,101.28
6/6/08 6:45,TwoCarnegiePlaza,103.68
6/6/08 7:00,TwoCarnegiePlaza,108
6/6/08 7:15,TwoCarnegiePlaza,120.96
6/6/08 7:30,TwoCarnegiePlaza,123.84
6/6/08 7:45,TwoCarnegiePlaza,129.6
6/6/08 8:00,TwoCarnegiePlaza,138.72
6/6/08 8:15,TwoCarnegiePlaza,147.84
6/6/08 8:30,TwoCarnegiePlaza,142.08
6/6/08 8:45,TwoCarnegiePlaza,151.68
6/6/08 9:00,TwoCarnegiePlaza,153.12
